val_loss,epoch,step
6.621058940887451,0,932
6.610324859619141,1,1865
6.751385688781738,2,2798
6.640021324157715,3,3731
6.625122547149658,4,4664
6.6548075675964355,5,5597
6.620002746582031,6,6530
6.814886569976807,7,7463
6.692103385925293,8,8396
6.753904819488525,9,9329
6.628297328948975,10,10262
6.750773906707764,11,11195
