val_loss,epoch,step
6.465301990509033,0,1243
6.465432643890381,1,2487
6.463113784790039,2,3731
6.462521076202393,3,4975
6.459435939788818,4,6219
6.461883068084717,5,7463
6.463125705718994,6,8707
6.466132164001465,7,9951
6.461574077606201,8,11195
6.46090841293335,9,12439
6.460535049438477,10,13683
6.461138725280762,11,14927
6.464018821716309,12,16171
6.4643731117248535,13,17415
6.457835674285889,14,18659
